Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.21,0,0.3663561078178590415817961064,0.366356107817859,0.366356107817859,0.366356107817859,0.366356107817859,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,10189530
0.22,0,0.3664476788244639380575637899,0.366447678824464,0.366447678824464,0.366447678824464,0.366447678824464,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,10674750
0.23,0,0.3664458252432475846804161920,0.366445825243248,0.366445825243248,0.366445825243248,0.366445825243248,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,11159960
0.24,0,0.3663666539651164877445973778,0.366366653965116,0.366366653965116,0.366366653965116,0.366366653965116,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,11645180
0.25,0,0.3662232567353690904531599968,0.366223256735369,0.366223256735369,0.366223256735369,0.366223256735369,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,12130390
0.26,0,0.3661256630851192012392222979,0.366125663085119,0.366125663085119,0.366125663085119,0.366125663085119,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,12615610
0.27,0,0.3659870145058585449498002034,0.365987014505859,0.365987014505859,0.365987014505859,0.365987014505859,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,13100830
0.28,0,0.3658142255398887911341382558,0.365814225539889,0.365814225539889,0.365814225539889,0.365814225539889,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,13586040
0.29,0,0.3656130613110124184802954939,0.365613061311012,0.365613061311012,0.365613061311012,0.365613061311012,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,14071260
0.30,0,0.3653883156952934365583859585,0.365388315695293,0.365388315695293,0.365388315695293,0.365388315695293,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,14556470
0.31,0,0.3651440741897813972083805031,0.365144074189781,0.365144074189781,0.365144074189781,0.365144074189781,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,15041690
0.32,0,0.3648837088055535849706861421,0.364883708805554,0.364883708805554,0.364883708805554,0.364883708805554,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,15526900
0.33,0,0.3646101730170896915069176289,0.36461017301709,0.36461017301709,0.36461017301709,0.36461017301709,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,16012120
0.34,0,0.3643258842886402019821493035,0.36432588428864,0.36432588428864,0.36432588428864,0.36432588428864,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,16497340
0.35,0,0.3640329621434359123057618300,0.364032962143436,0.364032962143436,0.364032962143436,0.364032962143436,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,16982550
0.36,0,0.3637331729846675329123294918,0.363733172984668,0.363733172984668,0.363733172984668,0.363733172984668,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,17467770
0.37,0,0.3634280822337118132231953318,0.363428082233712,0.363428082233712,0.363428082233712,0.363428082233712,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,17952980
0.38,0,0.3631189830636446117451293561,0.363118983063645,0.363118983063645,0.363118983063645,0.363118983063645,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,18438200
0.39,0,0.3628069952694636325206687004,0.362806995269464,0.362806995269464,0.362806995269464,0.362806995269464,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,18923410
0.40,0,0.3624930886342861025843736011,0.362493088634286,0.362493088634286,0.362493088634286,0.362493088634286,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,19408630
0.41,0,0.3621780970996826115025901435,0.362178097099683,0.362178097099683,0.362178097099683,0.362178097099683,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,19893850
0.42,0,0.3618627327904076063612624940,0.361862732790408,0.361862732790408,0.361862732790408,0.361862732790408,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,20379060
0.43,0,0.3615475854240790629248174785,0.361547585424079,0.361547585424079,0.361547585424079,0.361547585424079,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,20864280
0.44,0,0.3612332362872590460767427251,0.361233236287259,0.361233236287259,0.361233236287259,0.361233236287259,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,21349490
0.45,0,0.3609201034713379396722367219,0.360920103471338,0.360920103471338,0.360920103471338,0.360920103471338,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,21834710
0.46,0,0.3606085534883594651383559640,0.36060855348836,0.36060855348836,0.36060855348836,0.36060855348836,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,22319930
0.47,0,0.3602989875154019592104637227,0.360298987515402,0.360298987515402,0.360298987515402,0.360298987515402,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,22805140
0.48,0,0.3599916300342821363269836518,0.359991630034282,0.359991630034282,0.359991630034282,0.359991630034282,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,23290360
0.49,0,0.3596867417181853534052281762,0.359686741718185,0.359686741718185,0.359686741718185,0.359686741718185,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,23775570
0.50,0,0.3593845427689545360554455321,0.359384542768955,0.359384542768955,0.359384542768955,0.359384542768955,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,24260790
0.51,0,0.3590851750277216916717553867,0.359085175027722,0.359085175027722,0.359085175027722,0.359085175027722,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,24746000
0.52,0,0.3587888030337092928813673284,0.358788803033709,0.358788803033709,0.358788803033709,0.358788803033709,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,25231220
0.53,0,0.3584955724777747459678801674,0.358495572477775,0.358495572477775,0.358495572477775,0.358495572477775,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,25716430
0.54,0,0.3582055421095516012775663846,0.358205542109552,0.358205542109552,0.358205542109552,0.358205542109552,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,26201650
0.55,0,0.3579188234142276435452377762,0.357918823414228,0.357918823414228,0.357918823414228,0.357918823414228,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,26686870
0.56,0,0.3576354810019937478890858474,0.357635481001994,0.357635481001994,0.357635481001994,0.357635481001994,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,27172080
0.57,0,0.3573555234946676156500724031,0.357355523494668,0.357355523494668,0.357355523494668,0.357355523494668,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,27657300
0.58,0,0.3570790597145081660104187704,0.357079059714508,0.357079059714508,0.357079059714508,0.357079059714508,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,28142510
0.59,0,0.3568060445911117661446328392,0.356806044591112,0.356806044591112,0.356806044591112,0.356806044591112,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,28627730
0.60,0,0.3565365637280044099263390527,0.356536563728004,0.356536563728004,0.356536563728004,0.356536563728004,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,29112950
0.61,0,0.3564884942104088315665746815,0.356488494210409,0.356488494210409,0.356488494210409,0.356488494210409,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,29598160
0.62,0,0.3564365399616787816368541103,0.356436539961679,0.356436539961679,0.356436539961679,0.356436539961679,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,30083380
0.63,0,0.3563884784299457268457532801,0.356388478429946,0.356388478429946,0.356388478429946,0.356388478429946,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,30568590
0.64,0,0.3563442227621329248039814382,0.356344222762133,0.356344222762133,0.356344222762133,0.356344222762133,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,31053810
0.65,0,0.3563037322965905978386072543,0.356303732296591,0.356303732296591,0.356303732296591,0.356303732296591,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,31539020
0.66,0,0.3562669633701630019841579953,0.356266963370163,0.356266963370163,0.356266963370163,0.356266963370163,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,32024240
0.67,0,0.3562338428863848146946686868,0.356233842886385,0.356233842886385,0.356233842886385,0.356233842886385,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,32509460
0.68,0,0.3562043278945275880589797186,0.356204327894528,0.356204327894528,0.356204327894528,0.356204327894528,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,32994670
0.69,0,0.3561783594569219283187099559,0.356178359456922,0.356178359456922,0.356178359456922,0.356178359456922,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,33479890
0.70,0,0.3561558543161725460309688754,0.356155854316173,0.356155854316173,0.356155854316173,0.356155854316173,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,33965100
0.71,0,0.3561367698087878491829778847,0.356136769808788,0.356136769808788,0.356136769808788,0.356136769808788,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,34450320
0.72,0,0.3561210511019428814084942071,0.356121051101943,0.356121051101943,0.356121051101943,0.356121051101943,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,34935540
0.73,0,0.3561086497509421948558434167,0.356108649750942,0.356108649750942,0.356108649750942,0.356108649750942,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,35420750
0.74,0,0.3560994795003248234925967422,0.356099479500325,0.356099479500325,0.356099479500325,0.356099479500325,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,35905970
0.75,0,0.3560935336810426243252479391,0.356093533681043,0.356093533681043,0.356093533681043,0.356093533681043,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,36391180
0.76,0,0.3560906952385873492385946277,0.356090695238587,0.356090695238587,0.356090695238587,0.356090695238587,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,36876400
0.77,0,0.3560909468607165383645910394,0.356090946860716,0.356090946860716,0.356090946860716,0.356090946860716,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,37361610
0.78,0,0.3560942261219354012540396802,0.356094226121935,0.356094226121935,0.356094226121935,0.356094226121935,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,37846830
0.79,0,0.3561004754467868763089427475,0.356100475446787,0.356100475446787,0.356100475446787,0.356100475446787,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,38332050
0.80,0,0.3561096633172856006991401926,0.356109663317286,0.356109663317286,0.356109663317286,0.356109663317286,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,38817260
0.81,0,0.3561216990210986251107698813,0.356121699021099,0.356121699021099,0.356121699021099,0.356121699021099,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,39302480
0.82,0,0.3561365450126517975278027957,0.356136545012652,0.356136545012652,0.356136545012652,0.356136545012652,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,39787690
0.83,0,0.3561541844380540394463091942,0.356154184438054,0.356154184438054,0.356154184438054,0.356154184438054,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,40272910
0.84,0,0.3561745225304592600451724213,0.356174522530459,0.356174522530459,0.356174522530459,0.356174522530459,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,40758120
0.85,0,0.3561975072243431288179127020,0.356197507224343,0.356197507224343,0.356197507224343,0.356197507224343,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,41243340
0.86,0,0.3562231311646825737087689463,0.356223131164683,0.356223131164683,0.356223131164683,0.356223131164683,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,41728560
0.87,0,0.3562513251376025669604073700,0.356251325137603,0.356251325137603,0.356251325137603,0.356251325137603,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,42213770
0.88,0,0.3562820479366786223484966309,0.356282047936679,0.356282047936679,0.356282047936679,0.356282047936679,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,42698990
0.89,0,0.3563152428922255509708851741,0.356315242892226,0.356315242892226,0.356315242892226,0.356315242892226,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,43184200
0.90,0,0.3563508752799652890610755477,0.356350875279965,0.356350875279965,0.356350875279965,0.356350875279965,0,0,0,0,5.35423169995895,50.81165204459049223435413253,50.81165204459049223435413253,43669420
0.91,0,0.358774061231869,0.358774061231869,0.358774061231869,0.358774061231869,0.358774061231869,0,0,0,0,5.53374502019934,50.9182331192715,50.798714598049,44154640
0.92,0,0.36604361908758,0.36604361908758,0.36604361908758,0.36604361908758,0.36604361908758,0,0,0,0,5.71325834043974,51.0248141939526,50.7857771515074,44639850
0.93,0,0.378536109342179,0.378536109342179,0.378536109342179,0.378536109342179,0.378536109342179,0,0,0,0,5.89277166068013,51.1313952686336,50.7728397049659,45125070
0.94,0,0.39261675306781,0.39261675306781,0.39261675306781,0.39261675306781,0.39261675306781,0,0,0,0,6.07228498092052,51.2379763433146,50.7599022584244,45610280
0.95,0,0.40669739679344,0.40669739679344,0.40669739679344,0.40669739679344,0.40669739679344,0,0,0,0,6.25179830116092,51.3445574179957,50.7469648118828,46095500
0.96,0,0.420778040519071,0.420778040519071,0.420778040519071,0.420778040519071,0.420778040519071,0,0,0,0,6.43131162140131,51.4511384926767,50.7340273653413,46580710
0.97,0,0.434858684244702,0.434858684244702,0.434858684244702,0.434858684244702,0.434858684244702,0,0,0,0,6.6108249416417,51.5577195673578,50.7210899187998,47065930
0.98,0,0.448939327970332,0.448939327970332,0.448939327970332,0.448939327970332,0.448939327970332,0,0,0,0,6.7903382618821,51.6643006420388,50.7081524722582,47551150
0.99,0,0.463019971695963,0.463019971695963,0.463019971695963,0.463019971695963,0.463019971695963,0,0,0,0,6.96985158212249,51.7708817167198,50.6952150257167,48036360
1.00,0,0.477100615421594,0.477100615421594,0.477100615421594,0.477100615421594,0.477100615421594,0,0,0,0,7.14936490236289,51.8774627914009,50.6822775791752,48521580
1.01,0,0.491181259147224,0.491181259147224,0.491181259147224,0.491181259147224,0.491181259147224,0,0,0,0,7.32887822260328,51.9840438660819,50.6693401326336,49006790
1.02,0,0.505261902872855,0.505261902872855,0.505261902872855,0.505261902872855,0.505261902872855,0,0,0,0,7.50839154284368,52.0906249407629,50.6564026860921,49492010
1.03,0,0.519342546598486,0.519342546598486,0.519342546598486,0.519342546598486,0.519342546598486,0,0,0,0,7.68790486308407,52.197206015444,50.6434652395506,49977220
1.04,0,0.533423190324116,0.533423190324116,0.533423190324116,0.533423190324116,0.533423190324116,0,0,0,0,7.86741818332446,52.303787090125,50.630527793009,50462440
1.05,0,0.5475038340497470714551425653,0.547503834049747,0.547503834049747,0.547503834049747,0.547503834049747,0,0,0,0,8.046931503564856794362707848,52.410368164806060262394537622,50.617590346467492607768795158,50947650
1.06,0,0.5468749361013867337348382678,0.546874936101387,0.546874936101387,0.546874936101387,0.546874936101387,0,0,0,0,8.055504558832186794362707847,52.376453677357340630032700089,50.593320317218858956860973218,51432870
1.07,0,0.5462886911783006063518744156,0.546288691178301,0.546288691178301,0.546288691178301,0.546288691178301,0,0,0,0,8.063385723382966794362707847,52.345541073431780124287586761,50.571195372811534965413296887,51918090
1.08,0,0.5457436300262943081930638672,0.545743630026294,0.545743630026294,0.545743630026294,0.545743630026294,0,0,0,0,8.070721386224766794362707848,52.316993272842402968812659226,50.550760298183365113898183843,52403300
1.09,0,0.5452384767825838105025896505,0.545238476782584,0.545238476782584,0.545238476782584,0.545238476782584,0,0,0,0,8.077613352090856794362707848,52.290374659360122065553213631,50.531704226022466975615870779,52888520
1.10,0,0.5447721070205360225278586989,0.544772107020536,0.544772107020536,0.544772107020536,0.544772107020536,0,0,0,0,8.084135530740756794362707848,52.265355813076356651705488563,50.513791283827706073088263838,53373740
1.11,0,0.5443435303264216595333247769,0.544343530326422,0.544343530326422,0.544343530326422,0.544343530326422,0,0,0,0,8.090343235284826794362707847,52.241707125550962193363064364,50.496858023995554916023445945,53858950
1.12,0,0.5439518329808454688950446965,0.543951832980846,0.543951832980846,0.543951832980846,0.543951832980846,0,0,0,0,8.096279619485876794362707847,52.219244873576688124570539883,50.480773369932732315895999443,54344170
1.13,0,0.5435962095379900814721460855,0.54359620953799,0.54359620953799,0.54359620953799,0.54359620953799,0,0,0,0,8.101978777200716794362707847,52.197814944950504091050906844,50.465426837054791346394970961,54829380
1.14,0,0.5432758888809074650893688208,0.543275888880908,0.543275888880908,0.543275888880908,0.543275888880908,0,0,0,0,8.107468364984526794362707847,52.177307106487525970764589028,50.450740221441217230563277176,55314600
1.15,0,0.5429901871520845322784497876,0.542990187152085,0.542990187152085,0.542990187152085,0.542990187152085,0,0,0,0,8.112771032602326794362707848,52.157614823549650443221724792,50.436636907504933976986844808,55799810
1.16,0,0.5418468687398011568877374459,0.541846868739801,0.541846868739801,0.541846868739801,0.541846868739801,0,0,0,0,8.117905615121856794362707848,52.138664361280269738752842989,50.423064673089311671451177839,56285030
1.17,0,0.5407080540096765819291363093,0.540708054009677,0.540708054009677,0.540708054009677,0.540708054009677,0,0,0,0,8.122888086587926794362707847,52.12037195310237774075301244,50.409962798901605645977767056,56770240
1.18,0,0.5396058722888206910866243081,0.539605872288821,0.539605872288821,0.539605872288821,0.539605872288821,0,0,0,0,8.127732275278106794362707847,52.102696049392433008129480053,50.397302667428786624721709283,57255460
1.19,0,0.5385399142121475536344656833,0.538539914212148,0.538539914212148,0.538539914212148,0.538539914212148,0,0,0,0,8.132449386865636794362707847,52.085577189317767236387089573,50.385041164919621081186845615,57740680
1.20,0,0.5375096087903727689375743881,0.537509608790373,0.537509608790373,0.537509608790373,0.537509608790373,0,0,0,0,8.137049911767976794362707847,52.068981739528739158016130004,50.373154942878243761798291035,58225900
1.21,0,0.5365145108397818864356535887,0.536514510839782,0.536514510839782,0.536514510839782,0.536514510839782,0,0,0,0,8.141542671472566794362707847,52.052859357924492847408414511,50.361607307703585979712874658,58711110
1.22,0,0.5355542845688108991937897489,0.535554284568811,0.535554284568811,0.535554284568811,0.535554284568811,0,0,0,0,8.145935295373936794362707848,52.037187239460311215129464846,50.350382582760527347950328208,59196320
1.23,0,0.5346283517519654216129263418,0.534628351751966,0.534628351751966,0.534628351751966,0.534628351751966,0,0,0,0,8.150234697610876794362707847,52.021921968649296272867369041,50.339448938445647649723358746,59681540
1.24,0,0.5337365295571724577971484497,0.533736529557173,0.533736529557173,0.533736529557173,0.533736529557173,0,0,0,0,8.154447077066436794362707847,52.007049073539371076263453555,50.328796771515457583143626254,60166760
1.25,0,0.5328783996809728937525591488,0.532878399680973,0.532878399680973,0.532878399680973,0.532878399680973,0,0,0,0,8.158577917367956794362707848,51.992540284259627658398345837,50.318405611562925410136955204,60651970
1.26,0,0.5320535036996217668959162011,0.532053503699622,0.532053503699622,0.532053503699622,0.532053503699622,0,0,0,0,8.162632225305576794362707848,51.978383875103804059216424858,50.308267676957940166575234389,61137190
1.27,0,0.5312616542706334971875671376,0.531261654270634,0.531261654270634,0.531261654270634,0.531261654270634,0,0,0,0,8.166614292413726794362707847,51.964538124128151819949214108,50.29835177001881752602636533,61622400
1.28,0,0.5305025678661921464655466489,0.530502567866192,0.530502567866192,0.530502567866192,0.530502567866192,0,0,0,0,8.170528171808266794362707847,51.951004004204068505988192251,50.288659703269986326273888075,62107620
1.29,0,0.5297759901589183168687194450,0.529775990158918,0.529775990158918,0.529775990158918,0.529775990158918,0,0,0,0,8.174377439767856794362707848,51.93776525485569369475279691,50.279179819478455985762787529,62592830
1.30,0,0.5290814496698366610614458313,0.529081449669837,0.529081449669837,0.529081449669837,0.529081449669837,0,0,0,0,8.178165672571196794362707847,51.924805058033270847802089962,50.269900009787816893185342383,63078050
1.31,0,0.5284190225711326182696609364,0.528419022571133,0.528419022571133,0.528419022571133,0.528419022571133,0,0,0,0,8.181895731241246794362707847,51.91209856186166198118384413,50.260801772697305491839197546,63563260
1.32,0,0.5277881971770367757961150967,0.527788197177037,0.527788197177037,0.527788197177037,0.527788197177037,0,0,0,0,8.185570238382356794362707847,51.899655530901302071496953308,50.251893384157292003373774729,64048480
1.33,0,0.5271889639178875851154716910,0.527188963917888,0.527188963917888,0.527188963917888,0.527188963917888,0,0,0,0,8.189192293436066794362707847,51.887442508982708218233771402,50.243149688716945608696825056,64533700
1.34,0,0.5266209375571264434971742636,0.526620937557126,0.526620937557126,0.526620937557126,0.526620937557126,0,0,0,0,8.192763803751006794362707847,51.875473917848918547146355239,50.234582408657878542744714619,65018920
1.35,0,0.5260841453058906642300866023,0.526084145305891,0.526084145305891,0.526084145305891,0.526084145305891,0,0,0,0,8.196286915094396794362707848,51.863715746258046323743169773,50.22616573859016207895788831,65504130
1.36,0,0.5255782339720048476078023770,0.525578233972005,0.525578233972005,0.525578233972005,0.525578233972005,0,0,0,0,8.199764011652006794362707847,51.852166699229882042701900388,50.217899285191579322489069522,65989340
1.37,0,0.5251031281646374304995324731,0.525103128164637,0.525103128164637,0.525103128164637,0.525103128164637,0,0,0,0,8.203196762353916794362707847,51.840827903993477268716243973,50.209784385161506920185417606,66474560
1.38,0,0.5246587080258101953362939833,0.52465870802581,0.52465870802581,0.52465870802581,0.52465870802581,0,0,0,0,8.206587074548736794362707847,51.829688416001576909452317705,50.20181304890388406608567236,66959780
1.39,0,0.5242448705929295140644418962,0.52424487059293,0.52424487059293,0.52424487059293,0.52424487059293,0,0,0,0,8.209936140329376794362707847,51.818733231977183344037570997,50.193973985383330541891888837,67444990
1.40,0,0.5238613577202308201721286634,0.523861357720231,0.523861357720231,0.523861357720231,0.523861357720231,0,0,0,0,8.213245867044466794362707847,51.807956610615196275373816874,50.18626322503483811264119355,67930210
1.41,0,0.5235081037252264765713643198,0.523508103725226,0.523508103725226,0.523508103725226,0.523508103725226,0,0,0,0,8.216517685205476794362707847,51.797369359662744513984888105,50.178689545066359393669698668,68415420
1.42,0,0.5219513727530909031919086417,0.521951372753091,0.521951372753091,0.521951372753091,0.521951372753091,0,0,0,0,8.188604471137886794362707847,51.672277259764507038899381012,50.076151614495252453262744379,68900640
1.43,0,0.5201631677983232055875880462,0.520163167798323,0.520163167798323,0.520163167798323,0.520163167798323,0,0,0,0,8.161068125897236794362707847,51.547414878530799265037476776,49.974018626814024940957081859,69385860
1.44,0,0.5183937826307913817571928719,0.518393782630791,0.518393782630791,0.518393782630791,0.518393782630791,0,0,0,0,8.13553396997103810090542762,51.44538143951661853141343412,49.893781161236799690957957005,69871070
1.45,0,0.5166423966703661821309965380,0.516642396670366,0.516642396670366,0.516642396670366,0.516642396670366,0,0,0,0,8.113011308584697942233337783,51.363183704478146897890814854,49.831522999687314374011368423,70356290
