Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.84,0,0.3529589020111212684150050358,0.352958902011121,0.352958902011121,0.352958902011121,0.352958902011121,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,40758120
0.85,0,0.3529880921311949652594535727,0.352988092131195,0.352988092131195,0.352988092131195,0.352988092131195,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,41243340
0.86,0,0.3530198426234369769157160641,0.353019842623437,0.353019842623437,0.353019842623437,0.353019842623437,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,41728560
0.87,0,0.3530540859886770262094019052,0.353054085988677,0.353054085988677,0.353054085988677,0.353054085988677,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,42213770
0.88,0,0.3530907830466714115680455304,0.353090783046671,0.353090783046671,0.353090783046671,0.353090783046671,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,42698990
0.89,0,0.3531298785992165096423674699,0.353129878599216,0.353129878599216,0.353129878599216,0.353129878599216,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,43184200
0.90,0,0.3531713398265246755077558281,0.353171339826525,0.353171339826525,0.353171339826525,0.353171339826525,0,0,0,0,5.35423169995895,51.259895627328684232857186251,51.259895627328684232857186251,43669420
0.91,0,0.355572904937345,0.355572904937345,0.355572904937345,0.355572904937345,0.355572904937345,0,0,0,0,5.52587137464554,51.4492302975822,51.3162300325605,44154640
0.92,0,0.362777600269806,0.362777600269806,0.362777600269806,0.362777600269806,0.362777600269806,0,0,0,0,5.69751104933212,51.6385649678358,51.3725644377923,44639850
0.93,0,0.375743530097365,0.375743530097365,0.375743530097365,0.375743530097365,0.375743530097365,0,0,0,0,5.86915072401871,51.8278996380893,51.4288988430241,45125070
0.94,0,0.390868346753792,0.390868346753792,0.390868346753792,0.390868346753792,0.390868346753792,0,0,0,0,6.0407903987053,52.0172343083428,51.485233248256,45610280
0.95,0,0.405993163410219,0.405993163410218,0.405993163410218,0.405993163410218,0.405993163410218,0,0,0,0,6.21243007339188,52.2065689785963,51.5415676534878,46095500
0.96,0,0.421117980066645,0.421117980066645,0.421117980066645,0.421117980066645,0.421117980066645,0,0,0,0,6.38406974807847,52.3959036488499,51.5979020587196,46580710
0.97,0,0.436242796723072,0.436242796723072,0.436242796723072,0.436242796723072,0.436242796723072,0,0,0,0,6.55570942276506,52.5852383191034,51.6542364639514,47065930
0.98,0,0.451367613379499,0.451367613379498,0.451367613379498,0.451367613379498,0.451367613379498,0,0,0,0,6.72734909745165,52.7745729893569,51.7105708691832,47551150
0.99,0,0.466492430035925,0.466492430035925,0.466492430035925,0.466492430035925,0.466492430035925,0,0,0,0,6.89898877213823,52.9639076596105,51.766905274415,48036360
1.00,0,0.481617246692352,0.481617246692352,0.481617246692352,0.481617246692352,0.481617246692352,0,0,0,0,7.07062844682482,53.153242329864,51.8232396796469,48521580
1.01,0,0.496742063348779,0.496742063348778,0.496742063348778,0.496742063348778,0.496742063348778,0,0,0,0,7.24226812151141,53.3425770001175,51.8795740848787,49006790
1.02,0,0.511866880005205,0.511866880005205,0.511866880005205,0.511866880005205,0.511866880005205,0,0,0,0,7.413907796198,53.5319116703711,51.9359084901105,49492010
1.03,0,0.526991696661632,0.526991696661632,0.526991696661632,0.526991696661632,0.526991696661632,0,0,0,0,7.58554747088458,53.7212463406246,51.9922428953423,49977220
1.04,0,0.542116513318059,0.542116513318058,0.542116513318058,0.542116513318058,0.542116513318058,0,0,0,0,7.75718714557117,53.9105810108781,52.0485773005741,50462440
1.05,0,0.5572413299744853257114924667,0.557241329974485,0.557241329974485,0.557241329974485,0.557241329974485,0,0,0,0,7.928826820257756666911522967,54.099915681131661566044619132,52.104911705805953137762978737,50947650
1.06,0,0.5564874441469105526592504878,0.556487444146911,0.556487444146911,0.556487444146911,0.556487444146911,0,0,0,0,7.928826820257756666911522967,54.119841983352030459306781069,52.120312823775244137735345948,51432870
1.07,0,0.5557795756544857924359195049,0.555779575654486,0.555779575654486,0.555779575654486,0.555779575654486,0,0,0,0,7.928826820257756666911522967,54.138299748086246405060102132,52.134578903300550878750993732,51918090
1.08,0,0.5551161263398050544281190984,0.555116126339805,0.555116126339805,0.555116126339805,0.555116126339805,0,0,0,0,7.928826820257756666911522967,54.155598850216708649109200122,52.147949447906750773250330781,52403300
1.09,0,0.5544957016577225190292895017,0.554495701657723,0.554495701657723,0.554495701657723,0.554495701657723,0,0,0,0,7.928826820257756666911522967,54.171961591289486215618257371,52.16059627533995153015799811,52888520
1.10,0,0.5539170782147326870143720513,0.553917078214733,0.553917078214733,0.553917078214733,0.553917078214733,0,0,0,0,7.928826820257756666911522967,54.187536172335291787363395436,52.172633930764224955423756387,53373740
1.11,0,0.5533791666048615077288982390,0.553379166604862,0.553379166604862,0.553379166604862,0.553379166604862,0,0,0,0,7.928826820257756666911522967,54.202450585153377226742173843,52.184161339548542154186035293,53858950
1.12,0,0.5528809443310007055151113199,0.552880944331001,0.552880944331001,0.552880944331001,0.552880944331001,0,0,0,0,7.928826820257756666911522967,54.2167991394905596955212154,52.195251394070039730231046165,54344170
1.13,0,0.5524215068191430749170391921,0.552421506819143,0.552421506819143,0.552421506819143,0.552421506819143,0,0,0,0,7.928826820257756666911522967,54.230649199451708594962393541,52.205956160312386686263225671,54829380
1.14,0,0.5520000241162826675598432569,0.552000024116283,0.552000024116283,0.552000024116283,0.552000024116283,0,0,0,0,7.928826820257756666911522967,54.244068129141693326327581701,52.216327704259252024987010485,55314600
1.15,0,0.5516157031882818999165779732,0.551615703188282,0.551615703188282,0.551615703188282,0.551615703188282,0,0,0,0,7.928826820257756666911522967,54.25709634702343553037390394,52.226397265500837148025062611,55799810
1.16,0,0.5503762295327968746319857927,0.550376229532797,0.550376229532797,0.550376229532797,0.550376229532797,0,0,0,0,7.928826820257756666911522967,54.269781007970343787984671664,52.236201290225710357270487714,56285030
1.17,0,0.5491436342937202371842263800,0.54914363429372,0.54914363429372,0.54914363429372,0.54914363429372,0,0,0,0,7.928826820257756666911522967,54.282142321213878919538446902,52.245755398228972353534616795,56770240
1.18,0,0.5479499978564467985148621300,0.547949997856447,0.547949997856447,0.547949997856447,0.547949997856447,0,0,0,0,7.928826820257756666911522967,54.294227441627449505918541058,52.25509603569919143871055553,57255460
1.19,0,0.5467948116651980159574225715,0.546794811665198,0.546794811665198,0.546794811665198,0.546794811665198,0,0,0,0,7.928826820257756666911522967,54.306049842032029427377328819,52.26423361583310141333919125,57740680
1.20,0,0.5456774455940469024893643974,0.545677445594047,0.545677445594047,0.545677445594047,0.545677445594047,0,0,0,0,7.928826820257756666911522967,54.317643204480053384545746903,52.273194171622536778772742287,58225900
1.21,0,0.5445973852302450556359630317,0.544597385230245,0.544597385230245,0.544597385230245,0.544597385230245,0,0,0,0,7.928826820257756666911522967,54.329014265382008317549982654,52.281982909665864435281652307,58711110
1.22,0,0.5435542356771880388949208010,0.543554235677188,0.543554235677188,0.543554235677188,0.543554235677188,0,0,0,0,7.928826820257756666911522967,54.340189970379841986894785443,52.290620656356551983947695985,59196320
1.23,0,0.5425473395811930952772511358,0.542547339581193,0.542547339581193,0.542547339581193,0.542547339581193,0,0,0,0,7.928826820257756666911522967,54.351170319473554392580155273,52.299107411694599424770873321,59681540
1.24,0,0.5415764848219474326353698866,0.541576484821948,0.541576484821948,0.541576484821948,0.541576484821948,0,0,0,0,7.928826820257756666911522967,54.361982258305093295110841517,52.307464002073474358832958977,60166760
1.25,0,0.5406411537925554757894353716,0.540641153792556,0.540641153792556,0.540641153792556,0.540641153792556,0,0,0,0,7.928826820257756666911522967,54.372632523284945634613031517,52.315695634091543686404396623,60651970
1.26,0,0.5397408689527965827664917451,0.539740868952797,0.539740868952797,0.539740868952797,0.539740868952797,0,0,0,0,7.928826820257756666911522967,54.383141323644572231465287305,52.32381792754390810829651726,61137190
1.27,0,0.5388753935541858732862788462,0.538875393554186,0.538875393554186,0.538875393554186,0.538875393554186,0,0,0,0,7.928826820257756666911522967,54.393495186562999205415234194,52.331820469233833823968433557,61622400
1.28,0,0.5380443649150566691146017716,0.538044364915057,0.538044364915057,0.538044364915057,0.538044364915057,0,0,0,0,7.928826820257756666911522967,54.403721057682174316967621556,52.339724085554788434501920175,62107620
1.29,0,0.5372474792719844518299195662,0.537247479271984,0.537247479271984,0.537247479271984,0.537247479271984,0,0,0,0,7.928826820257756666911522967,54.413825673412584506248636737,52.34753398310513884016742079,62592830
1.30,0,0.5364842359569260692585641299,0.536484235956926,0.536484235956926,0.536484235956926,0.536484235956926,0,0,0,0,7.931426804536046666911522967,54.405819413407372127849711895,52.342022663712434427110367648,63078050
1.31,0,0.5357546716778503036053709048,0.53575467167785,0.53575467167785,0.53575467167785,0.53575467167785,0,0,0,0,7.934669279624876666911522967,54.393256734980970718448671013,52.333154182472987664462360451,63563260
1.32,0,0.5350582055267049125524153384,0.535058205526705,0.535058205526705,0.535058205526705,0.535058205526705,0,0,0,0,7.937877348201936666911522968,54.380850820342078117269311828,52.324394973709650693384967551,64048480
1.33,0,0.5343947985052249736297050963,0.534394798505225,0.534394798505225,0.534394798505225,0.534394798505225,0,0,0,0,7.941052822027416666911522967,54.368575264709049902487114158,52.315725193149587196362644584,64533700
1.34,0,0.5337640259984185202616215710,0.533764025998418,0.533764025998418,0.533764025998418,0.533764025998418,0,0,0,0,7.944197411267526666911522967,54.356444754863623533208015751,52.307156733338298528653894617,65018920
1.35,0,0.5331658857646948843591968083,0.533165885764695,0.533165885764695,0.533165885764695,0.533165885764695,0,0,0,0,7.947312622900376666911522968,54.344428352425621072628671176,52.29866614688892881437118887,65504130
1.36,0,0.5325999552686133360913317241,0.532599955268613,0.532599955268613,0.532599955268613,0.532599955268613,0,0,0,0,7.950399896174736666911522968,54.332529227367645148240313554,52.290256337226439694795184964,65989340
1.37,0,0.5320661597605177775872748590,0.532066159760518,0.532066159760518,0.532066159760518,0.532066159760518,0,0,0,0,7.953460568745346666911522968,54.320751256638474653940493281,52.281930725762376869625271157,66474560
1.38,0,0.5315643198911474940158257247,0.531564319891148,0.531564319891148,0.531564319891148,0.531564319891148,0,0,0,0,7.956495859740596666911522967,54.309085725464193216597257003,52.273682959079461646745774213,66959780
1.39,0,0.5310942931971293966785598217,0.531094293197129,0.531094293197129,0.531094293197129,0.531094293197129,0,0,0,0,7.959506920559476666911522968,54.297517710811082376836329436,52.265501856262328627143945679,67444990
1.40,0,0.5306558121948963534937053392,0.530655812194896,0.530655812194896,0.530655812194896,0.530655812194896,0,0,0,0,7.962494817939316666911522967,54.28604631028408129136410116,52.257387056680589785240349569,67930210
1.41,0,0.5302487616205116757377908337,0.530248761620512,0.530248761620512,0.530248761620512,0.530248761620512,0,0,0,0,7.965460584752766666911522967,54.274684258445101722144283562,52.249348742243027524128156689,68415420
1.42,0,0.5286393862562267102593676814,0.528639386256227,0.528639386256227,0.528639386256227,0.528639386256227,0,0,0,0,7.937256819578696666911522967,54.157302908345867448757921757,52.151399215867655470034145933,68900640
1.43,0,0.5267996395511880435682010433,0.526799639551188,0.526799639551188,0.526799639551188,0.526799639551188,0,0,0,0,7.909444839578086666911522968,54.039969098595453527366240955,52.053723386044452679138681415,69385860
1.44,0,0.5249798157218141616241208860,0.524979815721814,0.524979815721814,0.524979815721814,0.524979815721814,0,0,0,0,7.8837378874291024327388284285,53.943618222580108034582493416,51.977574410118438591888281021,69871070
1.45,0,0.5231790347897926228596563246,0.523179034789793,0.523179034789793,0.523179034789793,0.523179034789793,0,0,0,0,7.8611050446430985571489062392,53.86551145844297467876601111,51.918865740783372977030027839,70356290
