Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.19,0,0.3461922343886282978781236666,0.346192234388628,0.346192234388628,0.346192234388628,0.346192234388628,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,7757535
0.20,0,0.3467419974922117540392287783,0.346741997492212,0.346741997492212,0.346741997492212,0.346741997492212,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,8165826
0.21,0,0.3471400033680427948201934149,0.347140003368043,0.347140003368043,0.347140003368043,0.347140003368043,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,8574117
0.22,0,0.3474125623812926385901131044,0.347412562381293,0.347412562381293,0.347412562381293,0.347412562381293,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,8982409
0.23,0,0.3475808119232801563212708328,0.34758081192328,0.34758081192328,0.34758081192328,0.34758081192328,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,9390700
0.24,0,0.3476619714152146615034624324,0.347661971415215,0.347661971415215,0.347661971415215,0.347661971415215,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,9798991
0.25,0,0.3476700807660160370637935572,0.347670080766016,0.347670080766016,0.347670080766016,0.347670080766016,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,10207280
0.26,0,0.3477160244177365181766661750,0.347716024417736,0.347716024417736,0.347716024417736,0.347716024417736,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,10615570
0.27,0,0.3477136937903250025439435620,0.347713693790325,0.347713693790325,0.347713693790325,0.347713693790325,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,11023870
0.28,0,0.3476706202328144797876663862,0.347670620232814,0.347670620232814,0.347670620232814,0.347670620232814,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,11432160
0.29,0,0.3475931033467299494684996387,0.34759310334673,0.34759310334673,0.34759310334673,0.34759310334673,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,11840450
0.30,0,0.3474864550200679354752083125,0.347486455020068,0.347486455020068,0.347486455020068,0.347486455020068,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,12248740
0.31,0,0.3473552154026719587357728850,0.347355215402672,0.347355215402672,0.347355215402672,0.347355215402672,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,12657030
0.32,0,0.3472031082747729771619048008,0.347203108274773,0.347203108274773,0.347203108274773,0.347203108274773,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,13065320
0.33,0,0.3470334718091473910888618382,0.347033471809147,0.347033471809147,0.347033471809147,0.347033471809147,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,13473610
0.34,0,0.3468489956868770850278841396,0.346848995686877,0.346848995686877,0.346848995686877,0.346848995686877,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,13881900
0.35,0,0.3466521119662233834174373146,0.346652111966223,0.346652111966223,0.346652111966223,0.346652111966223,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,14290200
0.36,0,0.3464448661164901348801704684,0.34644486611649,0.34644486611649,0.34644486611649,0.34644486611649,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,14698490
0.37,0,0.3462289601755897058248230703,0.34622896017559,0.34622896017559,0.34622896017559,0.34622896017559,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,15106780
0.38,0,0.3460059929448381608145932232,0.346005992944838,0.346005992944838,0.346005992944838,0.346005992944838,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,15515070
0.39,0,0.3457772223278865983694549049,0.345777222327887,0.345777222327887,0.345777222327887,0.345777222327887,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,15923360
0.40,0,0.3455438219973055819237554359,0.345543821997306,0.345543821997306,0.345543821997306,0.345543821997306,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,16331650
0.41,0,0.3453067484131983348962355371,0.345306748413198,0.345306748413198,0.345306748413198,0.345306748413198,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,16739940
0.42,0,0.3450669112130381829035064480,0.345066911213038,0.345066911213038,0.345066911213038,0.345066911213038,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,17148230
0.43,0,0.3448249831953983434464492040,0.344824983195398,0.344824983195398,0.344824983195398,0.344824983195398,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,17556530
0.44,0,0.3445816926917647829154868633,0.344581692691765,0.344581692691765,0.344581692691765,0.344581692691765,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,17964820
0.45,0,0.3443375841607022434858313484,0.344337584160702,0.344337584160702,0.344337584160702,0.344337584160702,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,18373110
0.46,0,0.3440931166628358385475861249,0.344093116662836,0.344093116662836,0.344093116662836,0.344093116662836,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,18781400
0.47,0,0.3438487773690340042949258556,0.343848777369034,0.343848777369034,0.343848777369034,0.343848777369034,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,19189690
0.48,0,0.3436049064429274780013020633,0.343604906442928,0.343604906442928,0.343604906442928,0.343604906442928,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,19597980
0.49,0,0.3433618252518262942179179542,0.343361825251826,0.343361825251826,0.343361825251826,0.343361825251826,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,20006270
0.50,0,0.3431198443610699409138483448,0.34311984436107,0.34311984436107,0.34311984436107,0.34311984436107,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,20414570
0.51,0,0.3428791806004935359279369227,0.342879180600494,0.342879180600494,0.342879180600494,0.342879180600494,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,20822860
0.52,0,0.3426400774851338539631487302,0.342640077485134,0.342640077485134,0.342640077485134,0.342640077485134,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,21231150
0.53,0,0.3424027230035593324618597514,0.342402723003559,0.342402723003559,0.342402723003559,0.342402723003559,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,21639440
0.54,0,0.3421672577765967135823862919,0.342167257776597,0.342167257776597,0.342167257776597,0.342167257776597,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,22047730
0.55,0,0.3419338389319605059809882829,0.34193383893196,0.34193383893196,0.34193383893196,0.34193383893196,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,22456020
0.56,0,0.3417025741185753623901185937,0.341702574118575,0.341702574118575,0.341702574118575,0.341702574118575,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,22864310
0.57,0,0.3414735422200735006485819635,0.341473542220074,0.341473542220074,0.341473542220074,0.341473542220074,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,23272600
0.58,0,0.3412468687942528645994539586,0.341246868794253,0.341246868794253,0.341246868794253,0.341246868794253,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,23680900
0.59,0,0.3410225934371843380446675987,0.341022593437184,0.341022593437184,0.341022593437184,0.341022593437184,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,24089190
0.60,0,0.3408008231596453906371729407,0.340800823159645,0.340800823159645,0.340800823159645,0.340800823159645,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,24497480
0.61,0,0.3407994653369220848063969246,0.340799465336922,0.340799465336922,0.340799465336922,0.340799465336922,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,24905770
0.62,0,0.3407932797018643146578426305,0.340793279701864,0.340793279701864,0.340793279701864,0.340793279701864,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,25314060
0.63,0,0.3407900608057808898670548557,0.340790060805781,0.340790060805781,0.340790060805781,0.340790060805781,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,25722350
0.64,0,0.3407897730817986198203258885,0.340789773081799,0.340789773081799,0.340789773081799,0.340789773081799,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,26130640
0.65,0,0.3407923899914235969312484558,0.340792389991424,0.340792389991424,0.340792389991424,0.340792389991424,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,26538930
0.66,0,0.3407979062152548215557409849,0.340797906215255,0.340797906215255,0.340797906215255,0.340797906215255,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,26947230
0.67,0,0.3408062865864752936700342992,0.340806286586475,0.340806286586475,0.340806286586475,0.340806286586475,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,27355520
0.68,0,0.3408174980253343563135162750,0.340817498025334,0.340817498025334,0.340817498025334,0.340817498025334,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,27763810
0.69,0,0.3408315238004227962404043168,0.340831523800423,0.340831523800423,0.340831523800423,0.340831523800423,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,28172100
0.70,0,0.3408482890594889450085303613,0.340848289059489,0.340848289059489,0.340848289059489,0.340848289059489,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,28580390
0.71,0,0.3408677904129141221970917946,0.340867790412914,0.340867790412914,0.340867790412914,0.340867790412914,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,28988680
0.72,0,0.3408899791621590586146894966,0.340889979162159,0.340889979162159,0.340889979162159,0.340889979162159,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,29396980
0.73,0,0.3409148370426051293745405755,0.340914837042605,0.340914837042605,0.340914837042605,0.340914837042605,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,29805270
0.74,0,0.3409423049712418553273199302,0.340942304971242,0.340942304971242,0.340942304971242,0.340942304971242,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,30213560
0.75,0,0.3409723807354998975955174796,0.3409723807355,0.3409723807355,0.3409723807355,0.3409723807355,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,30621850
0.76,0,0.3410049805129746527830862995,0.341004980512975,0.341004980512975,0.341004980512975,0.341004980512975,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,31030140
0.77,0,0.3410400902232317184180759510,0.341040090223232,0.341040090223232,0.341040090223232,0.341040090223232,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,31438430
0.78,0,0.3410776786717155467128858525,0.341077678671716,0.341077678671716,0.341077678671716,0.341077678671716,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,31846720
0.79,0,0.3411176973332896684721563086,0.34111769733329,0.34111769733329,0.34111769733329,0.34111769733329,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,32255010
0.80,0,0.3411601162036388311645980421,0.341160116203639,0.341160116203639,0.341160116203639,0.341160116203639,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,32663310
0.81,0,0.3412048877679294385934348247,0.341204887767929,0.341204887767929,0.341204887767929,0.341204887767929,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,33071600
0.82,0,0.3412519679409964378605308402,0.341251967940996,0.341251967940996,0.341251967940996,0.341251967940996,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,33479890
0.83,0,0.3413013668876296142218061602,0.34130136688763,0.34130136688763,0.34130136688763,0.34130136688763,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,33888180
0.84,0,0.3413529899047729521832558114,0.341352989904773,0.341352989904773,0.341352989904773,0.341352989904773,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,34296470
0.85,0,0.3414068105211097694577033203,0.34140681052111,0.34140681052111,0.34140681052111,0.34140681052111,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,34704760
0.86,0,0.3414628270392747276660706169,0.341462827039275,0.341462827039275,0.341462827039275,0.341462827039275,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,35113050
0.87,0,0.3415209757726978199526913923,0.341520975772698,0.341520975772698,0.341520975772698,0.341520975772698,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,35521340
0.88,0,0.3415812326745761013008248484,0.341581232674576,0.341581232674576,0.341581232674576,0.341581232674576,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,35929640
0.89,0,0.3416435592103661684876050807,0.341643559210366,0.341643559210366,0.341643559210366,0.341643559210366,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,36337920
0.90,0,0.3417079172631743527411267333,0.341707917263174,0.341707917263174,0.341707917263174,0.341707917263174,0,0,0,0,5.35423169995895,39.503771569427167028703160328,39.503771569427167028703160328,36746220
0.91,0,0.344031531100564,0.344031531100564,0.344031531100564,0.344031531100564,0.344031531100564,0,0,0,0,5.53364715594121,39.5688286760553,39.4991368345167,37154510
0.92,0,0.351002372612733,0.351002372612732,0.351002372612732,0.351002372612732,0.351002372612732,0,0,0,0,5.71306261192347,39.6338857826834,39.4945020996062,37562800
0.93,0,0.376792027118863,0.376792027118863,0.376792027118863,0.376792027118863,0.376792027118863,0,0,0,0,5.89247806790574,39.6989428893114,39.4898673646958,37971090
0.94,0,0.417915073862871,0.417915073862871,0.417915073862871,0.417915073862871,0.417915073862871,0,0,0,0,6.071893523888,39.7639999959395,39.4852326297853,38379380
0.95,0,0.459038120606879,0.459038120606879,0.459038120606879,0.459038120606879,0.459038120606879,0,0,0,0,6.25130897987026,39.8290571025676,39.4805978948748,38787670
0.96,0,0.500161167350887,0.500161167350887,0.500161167350887,0.500161167350887,0.500161167350887,0,0,0,0,6.43072443585252,39.8941142091957,39.4759631599644,39195960
0.97,0,0.541284214094895,0.541284214094895,0.541284214094895,0.541284214094895,0.541284214094895,0,0,0,0,6.61013989183478,39.9591713158238,39.4713284250539,39604260
0.98,0,0.582407260838903,0.582407260838903,0.582407260838903,0.582407260838903,0.582407260838903,0,0,0,0,6.78955534781704,40.0242284224519,39.4666936901434,40012550
0.99,0,0.623530307582911,0.623530307582911,0.623530307582911,0.623530307582911,0.623530307582911,0,0,0,0,6.96897080379931,40.08928552908,39.462058955233,40420840
1.00,0,0.664653354326919,0.664653354326919,0.664653354326919,0.664653354326919,0.664653354326919,0,0,0,0,7.14838625978157,40.1543426357081,39.4574242203225,40829130
1.01,0,0.705776401070927,0.705776401070927,0.705776401070927,0.705776401070927,0.705776401070927,0,0,0,0,7.32780171576383,40.2193997423362,39.452789485412,41237420
1.02,0,0.746899447814935,0.746899447814935,0.746899447814935,0.746899447814935,0.746899447814935,0,0,0,0,7.50721717174609,40.2844568489643,39.4481547505016,41645710
1.03,0,0.788022494558943,0.788022494558943,0.788022494558943,0.788022494558943,0.788022494558943,0,0,0,0,7.68663262772835,40.3495139555924,39.4435200155911,42054000
1.04,0,0.829145541302951,0.829145541302951,0.829145541302951,0.829145541302951,0.829145541302951,0,0,0,0,7.86604808371062,40.4145710622205,39.4388852806806,42462300
1.05,0,0.8702685880469587371258756354,0.870268588046959,0.870268588046959,0.870268588046959,0.870268588046959,0,0,0,0,8.045463539692878217944279233,40.479628168848587242723477744,39.43425054577015795431458748,42870580
1.06,0,0.8697380739377633783476045393,0.869738073937764,0.869738073937764,0.869738073937764,0.869738073937764,0,0,0,0,8.069788332756878217944279233,40.36079890154596069537397825,39.342589510094694979234620478,43278880
1.07,0,0.8692493980758878410755619713,0.869249398075888,0.869249398075888,0.869249398075888,0.869249398075888,0,0,0,0,8.091559603849868217944279234,40.255855945696300300691862864,39.261539612091529554608822762,43687170
1.08,0,0.8688011160054342886135900363,0.868801116005434,0.868801116005434,0.868801116005434,0.868801116005434,0,0,0,0,8.111305671030648217944279234,40.161876550403653391590805022,39.18887816636236100670010239,44095460
1.09,0,0.8683918632542940405429909258,0.868391863254294,0.868391863254294,0.868391863254294,0.868391863254294,0,0,0,0,8.129392406418758217944279234,40.076828694072321296624501106,39.123058485750404807215999213,44503760
1.10,0,0.8680207340617167124850539724,0.868020734061717,0.868020734061717,0.868020734061717,0.868020734061717,0,0,0,0,8.146085452568358217944279233,39.999234331263750536165955332,39.062954674928774571876369179,44912040
1.11,0,0.8676864847640168665583756590,0.867686484764017,0.867686484764017,0.867686484764017,0.867686484764017,0,0,0,0,8.161584832464828217944279234,39.927998209947905332125869041,39.007732540942465753577421305,45320340
1.12,0,0.8673884959862207005035767841,0.867388495986221,0.867388495986221,0.867388495986221,0.867388495986221,0,0,0,0,8.176045481384238217944279233,39.862269464181490389278253906,38.956743530185804156127757007,45728630
1.13,0,0.8671256914069350787042993610,0.867125691406935,0.867125691406935,0.867125691406935,0.867125691406935,0,0,0,0,8.189590245734328217944279233,39.801368611911865762076047066,38.909469224680823870207274768,46136920
1.14,0,0.8668974558412854305313682669,0.866897455841286,0.866897455841286,0.866897455841286,0.866897455841286,0,0,0,0,8.202318480331348217944279233,39.744759036789781872798586802,38.865500445164498203784991463,46545210
1.15,0,0.8667031204106614365222650623,0.866703120410661,0.866703120410661,0.866703120410661,0.866703120410661,0,0,0,0,8.214311832223338217944279233,39.691987105205548956353637983,38.824490606502099638695540253,46953500
1.16,0,0.8656505549040808928415842375,0.865650554904081,0.865650554904081,0.865650554904081,0.865650554904081,0,0,0,0,8.225638252591328217944279233,39.642681739852912742257259654,38.78615628301629770480769162,47361790
1.17,0,0.8646015645879458978544853421,0.864601564587946,0.864601564587946,0.864601564587946,0.864601564587946,0,0,0,0,8.236355195179048217944279234,39.596536802936783504693298824,38.750263792951045076857164115,47770080
1.18,0,0.8635886836877698670491218457,0.86358868368777,0.86358868368777,0.86358868368777,0.86358868368777,0,0,0,0,8.246511502595068217944279233,39.553284511222183351888202671,38.716608346800898752709078729,48178370
1.19,0,0.8626112671397810844669122157,0.862611267139781,0.862611267139781,0.862611267139781,0.862611267139781,0,0,0,0,8.256149245890548217944279233,39.512699056480625548382060807,38.685017337722454176575148892,48586670
1.20,0,0.8616688094554392928617572258,0.861668809455439,0.861668809455439,0.861668809455439,0.861668809455439,0,0,0,0,8.265304877524438217944279233,39.474575630697804978398820913,38.655333786747778722273864027,48994960
1.21,0,0.8607609096985974850881048326,0.860760909698598,0.860760909698598,0.860760909698598,0.860760909698598,0,0,0,0,8.274010312624408217944279234,39.438750093940970366357881044,38.627432356143894137917686577,49403250
1.22,0,0.8598871913237630927263303520,0.859887191323763,0.859887191323763,0.859887191323763,0.859887191323763,0,0,0,0,8.282293601860158217944279233,39.405067457596951983968248243,38.601194220275236730278686744,49811540
1.23,0,0.8590471950348988354820626468,0.859047195034899,0.859047195034899,0.859047195034899,0.859047195034899,0,0,0,0,8.290179510419918217944279234,39.37340026866399682189493927,38.576521956914701270616311218,50219830
1.24,0,0.8582406773662739597405061403,0.858240677366274,0.858240677366274,0.858240677366274,0.858240677366274,0,0,0,0,8.297690131086228217944279234,39.34362432548111774623724284,38.553320168959870489736614282,50628120
1.25,0,0.8574671094660747398939216861,0.857467109466075,0.857467109466075,0.857467109466075,0.857467109466075,0,0,0,0,8.304845191800708217944279233,39.315641468327086197385538027,38.531513870245978125107516439,51036410
1.26,0,0.8567262760476234545886236529,0.856726276047624,0.856726276047624,0.856726276047624,0.856726276047624,0,0,0,0,8.318506053969258217944279233,39.263941512374704507577697982,38.491238523800673865931856491,51444700
1.27,0,0.8560177694886224641697569805,0.856017769488622,0.856017769488622,0.856017769488622,0.856017769488622,0,0,0,0,8.337452190226008217944279234,39.193579952503454430354219532,38.43639742092491228402821693,51853000
1.28,0,0.8553415090393945960236613409,0.855341509039395,0.855341509039395,0.855341509039395,0.855341509039395,0,0,0,0,8.355932043375568217944279234,39.125993034634646096084152849,38.383677599641828038630095669,52261290
1.29,0,0.8546972100343745619023914755,0.854697210034374,0.854697210034374,0.854697210034374,0.854697210034374,0,0,0,0,8.373968090789428217944279233,39.061017976459796805177119414,38.332956746672826633179733538,52669580
1.30,0,0.8540842033756763321884076935,0.854084203375676,0.854084203375676,0.854084203375676,0.854084203375676,0,0,0,0,8.391580930216738217944279234,38.998534829947386128258345616,38.28414619464339613097850684,53077870
1.31,0,0.8535029299368769010629966627,0.853502929936877,0.853502929936877,0.853502929936877,0.853502929936877,0,0,0,0,8.408789465407168217944279233,38.93840587514336675308970332,38.237142232310276801187407845,53486160
1.32,0,0.8529526353153812148842518033,0.852952635315381,0.852952635315381,0.852952635315381,0.852952635315381,0,0,0,0,8.425610885098948217944279234,38.88051772170782829971262756,38.191860069001228534045379218,53894460
1.33,0,0.8524332931114656972942958119,0.852433293111466,0.852433293111466,0.852433293111466,0.852433293111466,0,0,0,0,8.442061033698158217944279233,38.824771068093608284017965767,38.148225694856940517563633698,54302740
1.34,0,0.8519446524013408971465446622,0.851944652401341,0.851944652401341,0.851944652401341,0.851944652401341,0,0,0,0,8.458154566703428217944279233,38.771059142209075104460318166,38.106158554881081079223226319,54711040
1.35,0,0.8514867034813231763639233571,0.851486703481323,0.851486703481323,0.851486703481323,0.851486703481323,0,0,0,0,8.473905002584958217944279234,38.719305191100636317505891438,38.06560184585844043711648747,55119330
1.36,0,0.8510591257333452341050110027,0.851059125733345,0.851059125733345,0.851059125733345,0.851059125733345,0,0,0,0,8.489324866335578217944279234,38.669410505775791550025736068,38.026480620626705230940765127,55527620
1.37,0,0.8506619108023596352761427182,0.85066191080236,0.85066191080236,0.85066191080236,0.85066191080236,0,0,0,0,8.504425824609328217944279233,38.621312267460073688589376938,37.988748537381237509542941186,55935910
1.38,0,0.8502947575989838243655158671,0.850294757598984,0.850294757598984,0.850294757598984,0.850294757598984,0,0,0,0,8.519218630522988217944279233,38.57493529992158738756073223,37.952348928474402077530434984,56344200
1.39,0,0.8499576720216527804934003890,0.849957672021653,0.849957672021653,0.849957672021653,0.849957672021653,0,0,0,0,8.533713344124038217944279234,38.530204069471690442839624618,37.917224522114240193451020374,56752490
1.40,0,0.8496505666957960373081590162,0.849650566695796,0.849650566695796,0.849650566695796,0.849650566695796,0,0,0,0,8.547919360611298217944279234,38.48706589004459009181562897,37.883336238823034228288956903,57160780
1.41,0,0.8493730607283768071788852874,0.849373060728377,0.849373060728377,0.849373060728377,0.849373060728377,0,0,0,0,8.561845525561268217944279233,38.445458586511162919533037896,37.850637074683901001029423455,57569070
1.42,0,0.8478916687538815761236286706,0.847891668753882,0.847891668753882,0.847891668753882,0.847891668753882,0,0,0,0,8.544351753693908217944279233,38.298265882345737793661009362,37.730324002911102821640819392,57977360
1.43,0,0.8461782781503506183406813169,0.846178278150351,0.846178278150351,0.846178278150351,0.846178278150351,0,0,0,0,8.527006071447808217944279233,38.152710496178236519198746543,37.611454755018214317697264265,58385660
1.44,0,0.8444833199947266127400235638,0.844483319994726,0.844483319994726,0.844483319994726,0.844483319994726,0,0,0,0,8.511930301292279362067618678,38.029784847825926420101127966,37.512354736905122323502394239,58793950
1.45,0,0.8428058594899425953886173804,0.842805859489942,0.842805859489942,0.842805859489942,0.842805859489942,0,0,0,0,8.499919642137845058577227485,37.926631820588821644976659249,37.43005666539383902250812873,59202240
