Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.13,0,0.3694949628082366146031150515,0.369494962808237,0.369494962808237,0.369494962808237,0.369494962808237,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,5846258
0.14,0,0.3665483088766382388350086010,0.366548308876638,0.366548308876638,0.366548308876638,0.366548308876638,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,6295970
0.15,0,0.3637895730439780336230818808,0.363789573043978,0.363789573043978,0.363789573043978,0.363789573043978,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,6745683
0.16,0,0.3611999401620512701060632374,0.361199940162051,0.361199940162051,0.361199940162051,0.361199940162051,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,7195394
0.17,0,0.3583814248908883941103053403,0.358381424890888,0.358381424890888,0.358381424890888,0.358381424890888,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,7645107
0.18,0,0.3591895063453192711228581586,0.359189506345319,0.359189506345319,0.359189506345319,0.359189506345319,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,8094820
0.19,0,0.3597818821132737634686813160,0.359781882113274,0.359781882113274,0.359781882113274,0.359781882113274,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,8544531
0.20,0,0.3601989710112021753710500676,0.360198971011202,0.360198971011202,0.360198971011202,0.360198971011202,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,8994244
0.21,0,0.3604726253913837152457828273,0.360472625391384,0.360472625391384,0.360472625391384,0.360472625391384,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,9443955
0.22,0,0.3606282419149357344969282114,0.360628241914936,0.360628241914936,0.360628241914936,0.360628241914936,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,9893668
0.23,0,0.3606862128497811168275443615,0.360686212849781,0.360686212849781,0.360686212849781,0.360686212849781,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,10343380
0.24,0,0.3606630381671766446801637381,0.360663038167177,0.360663038167177,0.360663038167177,0.360663038167177,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,10793090
0.25,0,0.3605722441805319969224003543,0.360572244180532,0.360572244180532,0.360572244180532,0.360572244180532,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,11242800
0.26,0,0.3605242062993945982134372639,0.360524206299395,0.360524206299395,0.360524206299395,0.360524206299395,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,11692520
0.27,0,0.3604323851024783592310352810,0.360432385102478,0.360432385102478,0.360432385102478,0.360432385102478,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,12142230
0.28,0,0.3603039306295848567466799664,0.360303930629585,0.360303930629585,0.360303930629585,0.360303930629585,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,12591940
0.29,0,0.3601448093976834624606086626,0.360144809397683,0.360144809397683,0.360144809397683,0.360144809397683,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,13041650
0.30,0,0.3599600390838063259906201665,0.359960039083806,0.359960039083806,0.359960039083806,0.359960039083806,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,13491370
0.31,0,0.3597538714370433962408779740,0.359753871437043,0.359753871437043,0.359753871437043,0.359753871437043,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,13941080
0.32,0,0.3595298391763235260366532261,0.359529839176324,0.359529839176324,0.359529839176324,0.359529839176324,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,14390790
0.33,0,0.3592910474244599659911977743,0.35929104742446,0.35929104742446,0.35929104742446,0.35929104742446,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,14840500
0.34,0,0.3590399955342560769207894915,0.359039995534256,0.359039995534256,0.359039995534256,0.359039995534256,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,15290210
0.35,0,0.3587789438247760771564903969,0.358778943824776,0.358778943824776,0.358778943824776,0.358778943824776,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,15739930
0.36,0,0.3585097599551492016474312446,0.358509759955149,0.358509759955149,0.358509759955149,0.358509759955149,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,16189640
0.37,0,0.3582340695434560851015776744,0.358234069543456,0.358234069543456,0.358234069543456,0.358234069543456,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,16639350
0.38,0,0.3579532774157565153358285134,0.357953277415756,0.357953277415756,0.357953277415756,0.357953277415756,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,17089060
0.39,0,0.3576685452705046112002343915,0.357668545270505,0.357668545270505,0.357668545270505,0.357668545270505,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,17538770
0.40,0,0.3573809239018727395802496057,0.357380923901873,0.357380923901873,0.357380923901873,0.357380923901873,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,17988490
0.41,0,0.3570913225696613208199099693,0.357091322569661,0.357091322569661,0.357091322569661,0.357091322569661,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,18438200
0.42,0,0.3568004794542480331125725232,0.356800479454248,0.356800479454248,0.356800479454248,0.356800479454248,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,18887910
0.43,0,0.3565090623539061625559331300,0.356509062353906,0.356509062353906,0.356509062353906,0.356509062353906,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,19337620
0.44,0,0.3562176582626873462016698140,0.356217658262687,0.356217658262687,0.356217658262687,0.356217658262687,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,19787340
0.45,0,0.3559267815936952591167244205,0.355926781593695,0.355926781593695,0.355926781593695,0.355926781593695,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,20237050
0.46,0,0.3556368109003058334267593107,0.355636810900306,0.355636810900306,0.355636810900306,0.355636810900306,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,20686760
0.47,0,0.3553481714580196687051815537,0.35534817145802,0.35534817145802,0.35534817145802,0.35534817145802,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,21136470
0.48,0,0.3550611458443990986980921009,0.355061145844399,0.355061145844399,0.355061145844399,0.355061145844399,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,21586180
0.49,0,0.3547759896590588522459377840,0.354775989659059,0.354775989659059,0.354775989659059,0.354775989659059,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,22035900
0.50,0,0.3544929999150959339244106981,0.354492999915096,0.354492999915096,0.354492999915096,0.354492999915096,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,22485610
0.51,0,0.3542123098971036210863794418,0.354212309897104,0.354212309897104,0.354212309897104,0.354212309897104,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,22935320
0.52,0,0.3539341316303017033816031720,0.353934131630302,0.353934131630302,0.353934131630302,0.353934131630302,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,23385030
0.53,0,0.3536586120487459920892778846,0.353658612048746,0.353658612048746,0.353658612048746,0.353658612048746,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,23834740
0.54,0,0.3533858423288469197612355548,0.353385842328847,0.353385842328847,0.353385842328847,0.353385842328847,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,24284460
0.55,0,0.3531159654550674738104534013,0.353115965455067,0.353115965455067,0.353115965455067,0.353115965455067,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,24734170
0.56,0,0.3528490438895483591743818947,0.352849043889548,0.352849043889548,0.352849043889548,0.352849043889548,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,25183880
0.57,0,0.3525851244529740379586718127,0.352585124452974,0.352585124452974,0.352585124452974,0.352585124452974,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,25633590
0.58,0,0.3523243026735138727646301132,0.352324302673514,0.352324302673514,0.352324302673514,0.352324302673514,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,26083310
0.59,0,0.3520665892205566320029669068,0.352066589220557,0.352066589220557,0.352066589220557,0.352066589220557,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,26533020
0.60,0,0.3518120643530665135480310480,0.351812064353066,0.351812064353066,0.351812064353066,0.351812064353066,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,26982730
0.61,0,0.3517786099586267139360936408,0.351778609958627,0.351778609958627,0.351778609958627,0.351778609958627,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,27432440
0.62,0,0.3517409522369606772130699354,0.351740952236961,0.351740952236961,0.351740952236961,0.351740952236961,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,27882160
0.63,0,0.3517068818574115818520622643,0.351706881857412,0.351706881857412,0.351706881857412,0.351706881857412,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,28331870
0.64,0,0.3516763320016439814506801295,0.351676332001644,0.351676332001644,0.351676332001644,0.351676332001644,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,28781580
0.65,0,0.3516492772139123097089752913,0.351649277213912,0.351649277213912,0.351649277213912,0.351649277213912,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,29231290
0.66,0,0.3516256366310703991268994799,0.35162563663107,0.35162563663107,0.35162563663107,0.35162563663107,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,29681000
0.67,0,0.3516053947499766107883817415,0.351605394749977,0.351605394749977,0.351605394749977,0.351605394749977,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,30130720
0.68,0,0.3515885056988657342049825813,0.351588505698866,0.351588505698866,0.351588505698866,0.351588505698866,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,30580430
0.69,0,0.3515749271288811041327790406,0.351574927128881,0.351574927128881,0.351574927128881,0.351574927128881,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,31030140
0.70,0,0.3515645681490495236796395218,0.35156456814905,0.35156456814905,0.35156456814905,0.35156456814905,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,31479850
0.71,0,0.3515574100759612024969458811,0.351557410075961,0.351557410075961,0.351557410075961,0.351557410075961,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,31929560
0.72,0,0.3515533897906535507195284004,0.351553389790654,0.351553389790654,0.351553389790654,0.351553389790654,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,32379280
0.73,0,0.3515524747453854477880649259,0.351552474745385,0.351552474745385,0.351552474745385,0.351552474745385,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,32828990
0.74,0,0.3515545927173754156034620550,0.351554592717375,0.351554592717375,0.351554592717375,0.351554592717375,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,33278700
0.75,0,0.3515597287637578057448819363,0.351559728763758,0.351559728763758,0.351559728763758,0.351559728763758,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,33728410
0.76,0,0.3515677868830587220059495354,0.351567786883059,0.351567786883059,0.351567786883059,0.351567786883059,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,34178120
0.77,0,0.3515787339282264334031653908,0.351578733928226,0.351578733928226,0.351578733928226,0.351578733928226,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,34627840
0.78,0,0.3515925424590592878088829194,0.351592542459059,0.351592542459059,0.351592542459059,0.351592542459059,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,35077550
0.79,0,0.3516091457313706614634365131,0.351609145731371,0.351609145731371,0.351609145731371,0.351609145731371,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,35527260
0.80,0,0.3516285036374765070283642281,0.351628503637476,0.351628503637476,0.351628503637476,0.351628503637476,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,35976980
0.81,0,0.3516505584951285605379423149,0.351650558495129,0.351650558495129,0.351650558495129,0.351650558495129,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,36426690
0.82,0,0.3516752569279163907607518164,0.351675256927916,0.351675256927916,0.351675256927916,0.351675256927916,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,36876400
0.83,0,0.3517026000220217060207433927,0.351702600022022,0.351702600022022,0.351702600022022,0.351702600022022,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,37326110
0.84,0,0.3517324843504183181019296861,0.351732484350418,0.351732484350418,0.351732484350418,0.351732484350418,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,37775820
0.85,0,0.3517648684230718359791736726,0.351764868423072,0.351764868423072,0.351764868423072,0.351764868423072,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,38225540
0.86,0,0.3517997558246753270028326638,0.351799755824675,0.351799755824675,0.351799755824675,0.351799755824675,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,38675250
0.87,0,0.3518370683849525718579483003,0.351837068384953,0.351837068384953,0.351837068384953,0.351837068384953,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,39124960
0.88,0,0.3518767811070535813993326963,0.351876781107054,0.351876781107054,0.351876781107054,0.351876781107054,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,39574670
0.89,0,0.3519188286843095172065770270,0.35191882868431,0.35191882868431,0.35191882868431,0.35191882868431,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,40024380
0.90,0,0.3519631857796187467795319181,0.351963185779619,0.351963185779619,0.351963185779619,0.351963185779619,0,0,0,0,5.35423169995895,45.107492809197698953366147986,45.107492809197698953366147986,40474100
0.91,0,0.35435653544292,0.35435653544292,0.35435653544292,0.35435653544292,0.35435653544292,0,0,0,0,5.5315657986072,45.2468558234163,45.1405452180878,40923810
0.92,0,0.361536584432824,0.361536584432825,0.361536584432825,0.361536584432825,0.361536584432825,0,0,0,0,5.70889989725545,45.3862188376349,45.1735976269778,41373520
0.93,0,0.375270320869559,0.375270320869559,0.375270320869559,0.375270320869559,0.375270320869559,0,0,0,0,5.8862339959037,45.5255818518536,45.2066500358678,41823230
0.94,0,0.39196772025817,0.39196772025817,0.39196772025817,0.39196772025817,0.39196772025817,0,0,0,0,6.06356809455194,45.6649448660722,45.2397024447579,42272940
0.95,0,0.408665119646781,0.408665119646781,0.408665119646781,0.408665119646781,0.408665119646781,0,0,0,0,6.24090219320019,45.8043078802908,45.2727548536479,42722660
0.96,0,0.425362519035393,0.425362519035393,0.425362519035393,0.425362519035393,0.425362519035393,0,0,0,0,6.41823629184844,45.9436708945094,45.305807262538,43172370
0.97,0,0.442059918424004,0.442059918424004,0.442059918424004,0.442059918424004,0.442059918424004,0,0,0,0,6.59557039049669,46.083033908728,45.338859671428,43622080
0.98,0,0.458757317812615,0.458757317812615,0.458757317812615,0.458757317812615,0.458757317812615,0,0,0,0,6.77290448914494,46.2223969229467,45.3719120803181,44071800
0.99,0,0.475454717201227,0.475454717201227,0.475454717201227,0.475454717201227,0.475454717201227,0,0,0,0,6.95023858779318,46.3617599371653,45.4049644892081,44521510
1.00,0,0.492152116589838,0.492152116589838,0.492152116589838,0.492152116589838,0.492152116589838,0,0,0,0,7.12757268644143,46.5011229513839,45.4380168980982,44971220
1.01,0,0.508849515978449,0.50884951597845,0.50884951597845,0.50884951597845,0.50884951597845,0,0,0,0,7.30490678508968,46.6404859656025,45.4710693069882,45420930
1.02,0,0.525546915367061,0.525546915367061,0.525546915367061,0.525546915367061,0.525546915367061,0,0,0,0,7.48224088373793,46.7798489798212,45.5041217158783,45870640
1.03,0,0.542244314755672,0.542244314755672,0.542244314755672,0.542244314755672,0.542244314755672,0,0,0,0,7.65957498238618,46.9192119940398,45.5371741247683,46320350
1.04,0,0.558941714144284,0.558941714144284,0.558941714144284,0.558941714144284,0.558941714144284,0,0,0,0,7.83690908103443,47.0585750082584,45.5702265336584,46770060
1.05,0,0.5756391135328949395498400685,0.575639113532895,0.575639113532895,0.575639113532895,0.575639113532895,0,0,0,0,8.014243179682677070895251558,47.197938022477014496856599941,45.603278942548418487501539708,47219780
1.06,0,0.5751517002487398447585023285,0.57515170024874,0.57515170024874,0.57515170024874,0.57515170024874,0,0,0,0,8.026578958670897070895251558,47.142554581354586091063482259,45.562503452071076240115583486,47669490
1.07,0,0.5747047846514208626547151986,0.574704784651421,0.574704784651421,0.574704784651421,0.574704784651421,0,0,0,0,8.037871639450417070895251558,47.092315429868429933326596233,45.525496628986119476573441927,48119200
1.08,0,0.5742969282543235715048745415,0.574296928254324,0.574296928254324,0.574296928254324,0.574296928254324,0,0,0,0,8.048341325804897070895251558,47.046130685611406398491930956,45.491460643163200696403875963,48568920
1.09,0,0.5739269299111397765588875017,0.57392692991114,0.57392692991114,0.57392692991114,0.57392692991114,0,0,0,0,8.058140489652267070895251558,47.003253040860238937972430787,45.459848738428906688358998505,49018630
1.10,0,0.5735937157096112081495621222,0.573593715709611,0.573593715709611,0.573593715709611,0.573593715709611,0,0,0,0,8.067379794463707070895251558,46.963127868285573935364033377,45.430254473353731790222942421,49468340
1.11,0,0.5732963017996212892271151415,0.573296301799621,0.573296301799621,0.573296301799621,0.573296301799621,0,0,0,0,8.076142613364467070895251557,46.92535269758932211423753262,45.402383616775734840087074252,49918050
1.12,0,0.5730338669612593965284462166,0.57303386696126,0.57303386696126,0.57303386696126,0.57303386696126,0,0,0,0,8.084493485105237070895251558,46.889612399952640020141892413,45.376005590576898166690265877,50367760
1.13,0,0.5728056214392997487814665832,0.5728056214393,0.5728056214393,0.5728056214393,0.5728056214393,0,0,0,0,8.092483585914747070895251559,46.855649205844090884743734073,45.350931371151531330199458509,50817480
1.14,0,0.5726108373423101870067798726,0.57261083734231,0.57261083734231,0.57261083734231,0.57261083734231,0,0,0,0,8.100154340376077070895251558,46.823267130211108751346017938,45.327017843670426197960617538,51267190
1.15,0,0.5724488965650862750659888086,0.572448896565086,0.572448896565086,0.572448896565086,0.572448896565086,0,0,0,0,8.107539726738247070895251558,46.792291725160952443229803701,45.304136901760090161041155659,51716900
1.16,0,0.5714275953343703796737984581,0.57142759533437,0.57142759533437,0.57142759533437,0.57142759533437,0,0,0,0,8.114668099397377070895251557,46.762589845079722167227258853,45.282191357542100119992401934,52166610
1.17,0,0.5704090654527445190244776442,0.570409065452745,0.570409065452745,0.570409065452745,0.570409065452745,0,0,0,0,8.121563393065047070895251558,46.734030225018871735717315437,45.261084390595898931652125992,52616320
1.18,0,0.5694255025580867590842479980,0.569425502558087,0.569425502558087,0.569425502558087,0.569425502558087,0,0,0,0,8.128245919374827070895251557,46.706530644846045960277655986,45.240756679963776907971915716,53066040
1.19,0,0.5684765342143662771881690211,0.568476534214366,0.568476534214366,0.568476534214366,0.568476534214366,0,0,0,0,8.134733251409077070895251558,46.679993135532312495327358601,45.221135882078861448195480858,53515750
1.20,0,0.5675616155875442006593535025,0.567561615587544,0.567561615587544,0.567561615587544,0.567561615587544,0,0,0,0,8.141040541022127070895251558,46.654355384974013822230769168,45.202176980884760096117180782,53965460
1.21,0,0.5666803230493553755358565102,0.566680323049356,0.566680323049356,0.566680323049356,0.566680323049356,0,0,0,0,8.147181133352347070895251558,46.629539139116660879266906802,45.183822008877879287167709124,54415180
1.22,0,0.5658323871997054461568810864,0.565832387199706,0.565832387199706,0.565832387199706,0.565832387199706,0,0,0,0,8.153166674265857070895251558,46.605497864213636549649837616,45.166037432344612954596682043,54864890
1.23,0,0.5650172506891287546784545610,0.565017250689129,0.565017250689129,0.565017250689129,0.565017250689129,0,0,0,0,8.159007484991857070895251558,46.58216649090289455706091684,45.148774853626644077849390712,55314600
1.24,0,0.5642347371855487658813716840,0.564234737185549,0.564234737185549,0.564234737185549,0.564234737185549,0,0,0,0,8.164712792565347070895251558,46.559512595364661808261777073,45.132011185057647683908964909,55764310
1.25,0,0.5634844850446917733129792959,0.563484485044692,0.563484485044692,0.563484485044692,0.563484485044692,0,0,0,0,8.170290823912837070895251559,46.537490857938406353171454015,45.11571297886758251665656801,56214020
1.26,0,0.5627660762587991751364822529,0.562766076258799,0.562766076258799,0.562766076258799,0.562766076258799,0,0,0,0,8.175748931072907070895251557,46.516074816805558310061222658,45.099861357901090074596648547,56663730
1.27,0,0.5620793255426278427242985144,0.562079325542628,0.562079325542628,0.562079325542628,0.562079325542628,0,0,0,0,8.181093799066937070895251558,46.495209350325443152370885492,45.084414787671730178531040729,57113440
1.28,0,0.5614239948259250914328805495,0.561423994825925,0.561423994825925,0.561423994825925,0.561423994825925,0,0,0,0,8.186331451584797070895251558,46.474882113971397771026068823,45.069365124637355014037562111,57563160
1.29,0,0.5607998414231572746492566953,0.560799841423157,0.560799841423157,0.560799841423157,0.560799841423157,0,0,0,0,8.191467360878257070895251558,46.455065930065875460765473195,45.054692450614294811862847574,58012870
1.30,0,0.5602064390228238602908580577,0.560206439022824,0.560206439022824,0.560206439022824,0.560206439022824,0,0,0,0,8.196506535602497070895251558,46.435734660655691652210678943,45.040377542439331587671186364,58462580
1.31,0,0.5596438861001998388969604030,0.5596438861002,0.5596438861002,0.5596438861002,0.5596438861002,0,0,0,0,8.201453536250897070895251558,46.416854189546090363141078671,45.026394798108819714296809264,58912290
1.32,0,0.5591116861379060503468778477,0.559111686137906,0.559111686137906,0.559111686137906,0.559111686137906,0,0,0,0,8.206312541094987070895251558,46.398423646997713477279852751,45.012744619725463200870922678,59362010
1.33,0,0.5586098653013122113849945612,0.558609865301312,0.558609865301312,0.558609865301312,0.558609865301312,0,0,0,0,8.211087392452047070895251558,46.380405272137895367240216492,44.999398357295607130797993187,59811720
1.34,0,0.5581380547630290267419921853,0.558138054763029,0.558138054763029,0.558138054763029,0.558138054763029,0,0,0,0,8.215781674629907070895251557,46.362802962639889398390131033,44.986360005432383157367183605,60261430
1.35,0,0.5576963185453860859852915119,0.557696318545386,0.557696318545386,0.557696318545386,0.557696318545386,0,0,0,0,8.220398638579927070895251559,46.345577336198118484327044343,44.973599484848445347438443439,60711140
1.36,0,0.5572843042606157076348591841,0.557284304260616,0.557284304260616,0.557284304260616,0.557284304260616,0,0,0,0,8.224941345016647070895251557,46.328720902336102764288130639,44.961111710954844944218040525,61160860
1.37,0,0.5569019802108643916548229542,0.556901980210864,0.556901980210864,0.556901980210864,0.556901980210864,0,0,0,0,8.229412587909157070895251558,46.312229742707122522871962302,44.94889434516280601047915566,61610570
1.38,0,0.5565492488923230019149557270,0.556549248892323,0.556549248892323,0.556549248892323,0.556549248892323,0,0,0,0,8.233815000770507070895251558,46.29608646963000766910719681,44.936934421024119548623507967,62060280
1.39,0,0.5562260042235640648403920370,0.556226004223564,0.556226004223564,0.556226004223564,0.556226004223564,0,0,0,0,8.238151028931307070895251558,46.280270420273923774095353826,44.925216346981124033498637463,62509990
1.40,0,0.5559320368954375848708891366,0.555932036895438,0.555932036895438,0.555932036895438,0.555932036895438,0,0,0,0,8.242422935226587070895251558,46.264772396543697575248500906,44.913733495791184981592248122,62959700
1.41,0,0.5556672799875184940706349548,0.555667279987518,0.555667279987518,0.555667279987518,0.555667279987518,0,0,0,0,8.246632869393067070895251558,46.249598892766052477937591138,44.902491547761365306823557606,63409420
1.42,0,0.5541980445996842650375713902,0.554198044599684,0.554198044599684,0.554198044599684,0.554198044599684,0,0,0,0,8.219634491999427070895251558,46.124106382072373819304959008,44.799474063101083872749039517,63859130
1.43,0,0.5524963163895717543751247547,0.552496316389572,0.552496316389572,0.552496316389572,0.552496316389572,0,0,0,0,8.192990144768397070895251558,45.998965388651140391730431286,44.696936893679051058376555006,64308840
1.44,0,0.5508124420815298531424675568,0.55081244208153,0.55081244208153,0.55081244208153,0.55081244208153,0,0,0,0,8.16850573833638829053603218,45.895965000163973943166378914,44.615294131766570004306657483,64758560
1.45,0,0.5491455875304282631149776798,0.549145587530428,0.549145587530428,0.549145587530428,0.549145587530428,0,0,0,0,8.147110156556929865489062497,45.812217134267047613709500171,44.550923377050778405357855014,65208270
